id,name,club_id,start_date,url,lat,long,price_1_tab,price_2_tabs,price_3_tabs
26, Timbrés du Volant - Strasbourg - 9ème éditio,1886,30.09.2017,tournoi-badminton/17-18-timbres-du-volant-strasbourg-9eme-editio-7841.html,48.5799,7.71512,13,19,
27, 5ème tournoi de Chaville,570,30.09.2017,tournoi-badminton/17-18-5eme-tournoi-de-chaville-7772.html,48.8082,2.223,12,18,
28, Trophée Départemental Adulte de l'Hérault n°,1961,30.09.2017,tournoi-badminton/17-18-trophee-departemental-adulte-de-l-herault-n-7784.html,43.7633,3.86004,9,12,
29, 6ème Tournoi de Montauban,512,30.09.2017,tournoi-badminton/17-18-6eme-tournoi-de-montauban-7756.html,44.0126,1.37516,15,18,
30, Bad en Bresse 2017,1639,30.09.2017,tournoi-badminton/17-18-bad-en-bresse-2017-7801.html,46.2052,5.2255,15,19,21
31, 1ER TOURNOI NATIONAL DE SIMPLES DE LYON,1794,30.09.2017,tournoi-badminton/17-18-1er-tournoi-national-de-simples-de-lyon-7684.html,45.774,4.80337,20,,
32, 10e Tournoi de Lunéville,675,30.09.2017,tournoi-badminton/17-18-10e-tournoi-de-luneville-7805.html,48.5959,6.5103,13,18,
33, Tournoi Régional St jacques,291,30.09.2017,tournoi-badminton/17-18-tournoi-regional-st-jacques-7838.html,48.0768,-1.71336,11,16,
34, GPA de double,490,01.10.2017,tournoi-badminton/17-18-gpa-de-double-7843.html,43.3992,5.11406,7,,
35, Tournoi nocturne de Liffré du 6 octobre 2017,128,06.10.2017,tournoi-badminton/17-18-tournoi-nocturne-de-liffre-du-6-octobre-2017-7939.html,48.214,-1.50582,9,,
36, 10 éme TOURNOI NATIONAL DE L'USEE,146,07.10.2017,tournoi-badminton/17-18-10-eme-tournoi-national-de-l-usee-7707.html,49.0291,2.36973,13,18,
37, 1er tournoi National d'Argentan,1811,07.10.2017,tournoi-badminton/17-18-1er-tournoi-national-d-argentan-7782.html,48.7413,-0.0128812,13,17,
38, 30e tournoi de Salbris - challenge Pillon,2114,07.10.2017,tournoi-badminton/17-18-30e-tournoi-de-salbris-challenge-pillon-7728.html,47.425,2.0536,9,18,27
39, Planet' Double,1798,07.10.2017,tournoi-badminton/17-18-planet-double-7787.html,45.6739,6.39049,72,,
40, 18ème Tournoi National de QUETIGNY,1875,07.10.2017,tournoi-badminton/17-18-18eme-tournoi-national-de-quetigny-7828.html,47.31,5.11536,12,18,
41, 4ème TOURNOI DE DOUBLES ET MIXTES,72,07.10.2017,tournoi-badminton/17-18-4eme-tournoi-de-doubles-et-mixtes-7719.html,43.4242,5.27174,16,19,
42, Tournoi Annuel Senior St Martin Badminton,273,07.10.2017,tournoi-badminton/17-18-tournoi-annuel-senior-st-martin-badminton-7824.html,47.4335,-0.704363,10,14,
43, Tournoi Sénior de Gradignan,739,07.10.2017,tournoi-badminton/17-18-tournoi-senior-de-gradignan-7753.html,44.7734,-0.616605,13,19,
44, Tournoi de doubles de la tartiflette,1610,07.10.2017,tournoi-badminton/17-18-tournoi-de-doubles-de-la-tartiflette-7744.html,45.015,4.93993,14,17,
45, 21ème Eco Tournoi International,585,07.10.2017,tournoi-badminton/17-18-21eme-eco-tournoi-international-7892.html,50.6388,2.39619,14,19,
46, 1ere Etape TROPHEE REGIONAL JEUNES (41),-1,07.10.2017,tournoi-badminton/17-18-1ere-etape-trophee-regional-jeunes-41-7921.html,47.9058,1.23446,9,12,15
47, Back 2 Bad II,1549,07.10.2017,tournoi-badminton/17-18-back-2-bad-ii-7796.html,45.186,5.71123,15,18,
48, 15e Tournoi Senior de Castres,1881,07.10.2017,tournoi-badminton/17-18-15e-tournoi-senior-de-castres-7747.html,43.6123,2.23253,15,18,
49, Le Tournoi d'Automne,1466,07.10.2017,tournoi-badminton/17-18-le-tournoi-d-automne-7826.html,43.1784,3.0013,15,17,
50, 19EME TOURNOI NATIONAL DE DOUBLES GRAND PRIX,824,07.10.2017,tournoi-badminton/17-18-19eme-tournoi-national-de-doubles-grand-prix-7659.html,45.7277,5.02632,15,19,
51, La 12ème Plume du COBRA,946,07.10.2017,tournoi-badminton/17-18-la-12eme-plume-du-cobra-7755.html,48.0928,7.37046,13,18,
52, 23° tournoi d'Isle (Proche Limoges),1535,07.10.2017,tournoi-badminton/17-18-23-tournoi-d-isle-proche-limoges-7722.html,45.8096,1.22289,11,15,18
53, Octobach,1796,07.10.2017,tournoi-badminton/17-18-octobach-7768.html,47.0668,-0.878794,12,17,
54, 8ième BRAX'minton,2010,07.10.2017,tournoi-badminton/17-18-8ieme-brax-minton-7761.html,44.2055,0.552282,12,18,
55, 4ème Bad Digne Town,1600,07.10.2017,tournoi-badminton/17-18-4eme-bad-digne-town-7650.html,44.0752,6.18384,15,17,
56, IVème Trophée des Avant Monts Annulé,2042,08.10.2017,tournoi-badminton/17-18-iveme-trophee-des-avant-monts-annule-7808.html,43.4675,3.22083,12,,
57, ST BRIEUC,2077,08.10.2017,tournoi-badminton/17-18-st-brieuc-8010.html,48.5142,-2.76584,10,,
58, Tout Simplement 3,1809,08.10.2017,tournoi-badminton/17-18-tout-simplement-3-7827.html,47.3527,6.36176,12,,
59, GPA de simple,2024,08.10.2017,tournoi-badminton/17-18-gpa-de-simple-7825.html,43.369,5.64437,10,,
60," Tournoi régional de double P, D et R",2077,08.10.2017,tournoi-badminton/17-18-tournoi-regional-de-double-p-d-et-r-7860.html,48.5142,-2.76584,,,
61, Tournoi de Merlin,633,08.10.2017,tournoi-badminton/17-18-tournoi-de-merlin-7953.html,48.0014,-2.09479,,,
62, Tournoi octobre rose,1287,13.10.2017,tournoi-badminton/17-18-tournoi-octobre-rose-7720.html,47.3463,0.667929,,,
63, MIB2017 Meeting International de Badminton,-1,14.10.2017,tournoi-badminton/17-18-mib2017-meeting-international-de-badminton-7671.html,-18.8791,47.5219,20,20,25
64, 13 ème tournoi sénior de l'ASBG,2000,14.10.2017,tournoi-badminton/17-18-13-eme-tournoi-senior-de-l-asbg-7888.html,47.0534,-1.51937,11,15,
65, Bad'o'GAB,746,14.10.2017,tournoi-badminton/17-18-bad-o-gab-7831.html,45.186,5.71123,15,17,
66, TOURNOI DU PAYS DES SOURCES,1177,14.10.2017,tournoi-badminton/17-18-tournoi-du-pays-des-sources-7849.html,44.0399,-0.911203,13,17,
67, 10ème bad a noyal,1905,14.10.2017,tournoi-badminton/17-18-10eme-bad-a-noyal-7988.html,48.1134,-1.52268,10,,
68, Plateau Minibad 06,514,14.10.2017,tournoi-badminton/17-18-plateau-minibad-06-8007.html,43.6005,7.00147,,,
69, Promobad octobre 2017,514,14.10.2017,tournoi-badminton/17-18-promobad-octobre-2017-8017.html,43.621,6.97998,5,8,10
70, Tournoi de mixte non homologué P et NC,976,14.10.2017,tournoi-badminton/17-18-tournoi-de-mixte-non-homologue-p-et-nc-7982.html,47.3772,0.732692,10,,
71, Plateau Minibad,80,14.10.2017,tournoi-badminton/17-18-plateau-minibad-8012.html,44.0512,4.89067,0,,
72, Trophée Départemental Jeunes - 1er étape - O,992,15.10.2017,tournoi-badminton/17-18-trophee-departemental-jeunes-1er-etape-o-7931.html,44.1422,4.79846,8,,
73,  TDJ n°1 - Angers - U15 &amp; U17,1803,15.10.2017,tournoi-badminton/17-18-17-18-tdj-n-1-angers-u15-amp-amp-u17-7972.html,47.4907,-0.552118,5,,
74, TDJ 1,737,15.10.2017,tournoi-badminton/17-18-tdj-1-8028.html,46.1602,1.64616,7,,
75, 2ème Tournoi Jeunes et Vétérans,1232,15.10.2017,tournoi-badminton/17-18-2eme-tournoi-jeunes-et-veterans-7922.html,46.437,0.11556,12,,
76, Eco-Circuit Jeunes n°1 - 10-52,1524,15.10.2017,tournoi-badminton/17-18-eco-circuit-jeunes-n-1-10-52-7966.html,47.8442,5.3324,5,,
77, Eco-Circuit Jeunes n°1 - 10-52,1061,15.10.2017,tournoi-badminton/17-18-eco-circuit-jeunes-n-1-10-52-8069.html,47.8668,5.3343,5,5,5
78, TDJ 05 Briançon,1702,15.10.2017,tournoi-badminton/17-18-tdj-05-briancon-7976.html,44.8881,6.6366,8,,
79, TOURNOI NOCTURNE P,1768,20.10.2017,tournoi-badminton/17-18-tournoi-nocturne-p-8103.html,44.8881,6.6366,,,
80, BONDY BADMINTON CLUB,1693,21.10.2017,tournoi-badminton/17-18-bondy-badminton-club-7709.html,48.8905,2.48719,13,18,
81, 8ème P'tite Plume de Créteil,166,21.10.2017,tournoi-badminton/17-18-8eme-p-tite-plume-de-creteil-7775.html,48.7688,2.472,13,18,
82, Choisy ton double,1129,21.10.2017,tournoi-badminton/17-18-choisy-ton-double-7770.html,48.7682,2.41487,13,19,
83, Tournoi National des Ch'tis,73,21.10.2017,tournoi-badminton/17-18-tournoi-national-des-ch-tis-7913.html,50.5356,2.81117,13,20,
84, Oz' le Bad 2,1458,21.10.2017,tournoi-badminton/17-18-oz-le-bad-2-7949.html,48.7664,2.6769,13,19,
85, 4ème tournoi des Volants de l'Espace,555,21.10.2017,tournoi-badminton/17-18-4eme-tournoi-des-volants-de-l-espace-7730.html,48.8385,2.67277,13,18,
86, 2è tournoi de Double de Gif sur Yvette,449,21.10.2017,tournoi-badminton/17-18-2e-tournoi-de-double-de-gif-sur-yvette-7798.html,48.6868,2.11837,12,18,
87,  Tournoi National Vétérans et Seniors C,160,21.10.2017,tournoi-badminton/17-18-17-18-tournoi-national-veterans-et-seniors-c-7804.html,48.0984,-0.783102,10,15,18
88, 8 eme tournoi de doubles de Poisy,2,21.10.2017,tournoi-badminton/17-18-8-eme-tournoi-de-doubles-de-poisy-7981.html,45.9189,6.06011,14,18,
89, Vétérans,1596,21.10.2017,tournoi-badminton/17-18-veterans-7749.html,45.1471,5.03601,15,18,
90, 20eme Tournoi de doubles du BCPT,1431,21.10.2017,tournoi-badminton/17-18-20eme-tournoi-de-doubles-du-bcpt-7793.html,47.5964,0.917778,10,15,
91, Les Rioz'Tomnales 2017,387,21.10.2017,tournoi-badminton/17-18-les-rioz-tomnales-2017-7903.html,47.3459,6.02047,12,18,
92, Magenta voit double 2,510,21.10.2017,tournoi-badminton/17-18-magenta-voit-double-2-7792.html,49.0525,3.96949,13,18,
93, 25è BAD TRIP VENISSIAN,1188,21.10.2017,tournoi-badminton/17-18-25e-bad-trip-venissian-7870.html,45.7003,4.8777,15,18,
94, 30e Tournoi Intl d'Aix - Circuit Elite FFBaD,1839,21.10.2017,tournoi-badminton/17-18-30e-tournoi-intl-d-aix-circuit-elite-ffbad-7911.html,43.5264,5.42411,0,0,0
95, TOURNOI DES VENDANGES 2017,176,21.10.2017,tournoi-badminton/17-18-tournoi-des-vendanges-2017-7780.html,44.8232,-0.574898,12,19,
96, Tournoi National Le Cellier - Ligné,657,21.10.2017,tournoi-badminton/17-18-tournoi-national-le-cellier-ligne-7935.html,47.3996,-1.40353,13,18,20
97, 7ème tournoi des Beurdins,1148,21.10.2017,tournoi-badminton/17-18-7eme-tournoi-des-beurdins-7910.html,46.6263,3.76223,12,17,
98, tournoi du CHABAC 6eme édition,972,21.10.2017,tournoi-badminton/17-18-tournoi-du-chabac-6eme-edition-7704.html,49.6615,3.28324,12,18,
99, 13 ème tournoi national de Parigné,1692,21.10.2017,tournoi-badminton/17-18-13-eme-tournoi-national-de-parigne-7907.html,47.933,0.363637,11,16,
100, 26 eme TOURNOI DU FOREZ,506,21.10.2017,tournoi-badminton/17-18-26-eme-tournoi-du-forez-7686.html,45.609,4.05696,16,19,23
101, Tournoi Régional du BCBB 2017,1640,21.10.2017,tournoi-badminton/17-18-tournoi-regional-du-bcbb-2017-7854.html,47.8427,-1.68207,,,
102, Saint Germ voit double,1385,21.10.2017,tournoi-badminton/17-18-saint-germ-voit-double-7806.html,47.1043,2.4817,13,18,
103, CLERYBAD 2,2196,21.10.2017,tournoi-badminton/17-18-clerybad-2-7851.html,47.8233,1.7612,11,17,23
104, LE BI BAD DU BG,1304,21.10.2017,tournoi-badminton/17-18-le-bi-bad-du-bg-7963.html,48.6946,5.95891,13,18,
105, Etape 1 TRJ Nouvelle-Aquitaine,1555,21.10.2017,tournoi-badminton/17-18-etape-1-trj-nouvelle-aquitaine-8006.html,46.166,1.86648,10,12,
106, 10eme tournoi du Bad Au Monas,1748,21.10.2017,tournoi-badminton/17-18-10eme-tournoi-du-bad-au-monas-8061.html,44.3354,2.57578,15,18,
107, TOURNOI D'AUTOMNE,1728,21.10.2017,tournoi-badminton/17-18-tournoi-d-automne-7708.html,45.1514,1.50984,12,16,
108, 2éme Tournoi des 3 Moulins,571,21.10.2017,tournoi-badminton/17-18-2eme-tournoi-des-3-moulins-7710.html,43.7826,4.19901,12,15,
109, Tournoi du petit Bélier,186,21.10.2017,tournoi-badminton/17-18-tournoi-du-petit-belier-8104.html,43.7826,4.19901,,,
110, 12 EME TOURNOI SABAtique,351,21.10.2017,tournoi-badminton/17-18-12-eme-tournoi-sabatique-8014.html,49.1051,-1.08592,12,18,
111, Tournoi sobad is so good,262,21.10.2017,tournoi-badminton/17-18-tournoi-sobad-is-so-good-7879.html,43.5601,1.53055,14,17,
112, Stage Jeunes et Adultes,1338,21.10.2017,tournoi-badminton/17-18-stage-jeunes-et-adultes-8210.html,45.7679,4.90018,20,,
113, tournoi vétéran de Boisseuil,2009,22.10.2017,tournoi-badminton/17-18-tournoi-veteran-de-boisseuil-7823.html,45.7701,1.33087,10,15,
114, Tournoi P Mordelles 10/2017,125,22.10.2017,tournoi-badminton/17-18-tournoi-p-mordelles-10-2017-7855.html,48.0729,-1.84695,,,
115, Tournoi de la Baie de Paimpol,1448,22.10.2017,tournoi-badminton/17-18-tournoi-de-la-baie-de-paimpol-8105.html,48.7645,-3.04243,,,
116, Tournoi de doubles Saint Benoit Badminton (3,331,22.10.2017,tournoi-badminton/17-18-tournoi-de-doubles-saint-benoit-badminton-3-7703.html,46.4409,1.38962,10,,
117, CDA Veynes,1065,22.10.2017,tournoi-badminton/17-18-cda-veynes-8030.html,44.5408,5.82586,8,,
118, Stage Adulte à Belvès,1048,22.10.2017,tournoi-badminton/17-18-stage-adulte-a-belves-8089.html,44.7774,1.00543,15,,
119, Stage Shishov/Shishov,2154,24.10.2017,tournoi-badminton/17-18-stage-shishov-shishov-8072.html,43.944,4.84557,100,,
120, Stage de la Toussaint,1064,26.10.2017,tournoi-badminton/17-18-stage-de-la-toussaint-8139.html,43.7181,7.11905,60,,
121, Stage de Perfectionnement Jeunes et Adultes,2154,27.10.2017,tournoi-badminton/17-18-stage-de-perfectionnement-jeunes-et-adultes-7866.html,43.944,4.84557,80,,
122, 10ème bad'tour Saint Gaudinois,1214,27.10.2017,tournoi-badminton/17-18-10eme-bad-tour-saint-gaudinois-7788.html,43.1055,0.730292,12,16,20
123, EPERNAY 2017 - 22ème cuvée,862,28.10.2017,tournoi-badminton/17-18-epernay-2017-22eme-cuvee-7791.html,49.0395,3.96713,13,18,
124, TOURNOI NATIONAL DU BEFFROI D'ARRAS,1666,28.10.2017,tournoi-badminton/17-18-tournoi-national-du-beffroi-d-arras-8022.html,50.2864,2.77775,13,18,
125, 22ème tournoi séniors Basse Goulaine,2078,28.10.2017,tournoi-badminton/17-18-22eme-tournoi-seniors-basse-goulaine-7880.html,47.2179,-1.4639,12,17,
126, 1er tournoi nocturne des Bad Girls DD Promob,364,28.10.2017,tournoi-badminton/17-18-1er-tournoi-nocturne-des-bad-girls-dd-promob-7896.html,47.5406,2.03811,9,,
127, XXIV VOLANTS EN TOUS SENS,259,28.10.2017,tournoi-badminton/17-18-xxiv-volants-en-tous-sens-7758.html,48.1911,3.29864,13,18,
128, 2ème Chall'Oween Bad,1253,28.10.2017,tournoi-badminton/17-18-2eme-chall-oween-bad-7899.html,45.5517,5.98577,16,18,
129, Tournoi du Petit-Copter,2015,28.10.2017,tournoi-badminton/17-18-tournoi-du-petit-copter-7810.html,43.4115,5.23884,16,19,
130, 5 eme tournoi des vendanges,1701,28.10.2017,tournoi-badminton/17-18-5-eme-tournoi-des-vendanges-7701.html,42.6011,2.90481,18,20,
131, DOUBLARABAS,1324,28.10.2017,tournoi-badminton/17-18-doublarabas-7900.html,43.8319,1.72452,13,15,
132, 14ème DOUBLOTINE,1264,28.10.2017,tournoi-badminton/17-18-14eme-doublotine-7887.html,49.4206,2.812,13,19,
133, 20ème Tournoi de Questembert,1197,28.10.2017,tournoi-badminton/17-18-20eme-tournoi-de-questembert-8106.html,47.6601,-2.45066,,,
134, 14ieme tournois de la ville de mende,1490,28.10.2017,tournoi-badminton/17-18-14ieme-tournois-de-la-ville-de-mende-7920.html,44.5201,3.50857,15,18,
135, 19eme Tournoi du Lion,1647,28.10.2017,tournoi-badminton/17-18-19eme-tournoi-du-lion-7771.html,47.6389,6.84963,13,17,
136, 3ème Tournoi du Grand Pic Saint-Loup,1961,28.10.2017,tournoi-badminton/17-18-3eme-tournoi-du-grand-pic-saint-loup-7893.html,43.7633,3.86004,10,14,
137, Bad'oween #5,2157,28.10.2017,tournoi-badminton/17-18-bad-oween-5-8048.html,48.271,7.40781,13,18,
138, VI Tournois senior de double de Mérignac,348,28.10.2017,tournoi-badminton/17-18-vi-tournois-senior-de-double-de-merignac-7743.html,44.8385,-0.6351,12,18,
139, 6ème Tournoi de Mussidan : Tournoi rose,1100,28.10.2017,tournoi-badminton/17-18-6eme-tournoi-de-mussidan-tournoi-rose-7717.html,45.0353,0.37317,13,19,
140, Tournoi Jeunes,444,28.10.2017,tournoi-badminton/17-18-tournoi-jeunes-7878.html,47.3931,-0.044155,8,13,
141, Tournoi de la mer /SIMPLE D'HALLOWEEN,1231,28.10.2017,tournoi-badminton/17-18-tournoi-de-la-mer-simple-d-halloween-7905.html,45.9523,-0.971569,12,17,
142, Tournoi de Doubles de L'Arbresle (13ème édit,2149,28.10.2017,tournoi-badminton/17-18-tournoi-de-doubles-de-l-arbresle-13eme-edit-8033.html,45.8216,4.60174,15,18,
143, Retour Sur la Banquise 15,627,28.10.2017,tournoi-badminton/17-18-retour-sur-la-banquise-15-7940.html,48.4012,-4.49213,,,
144, 23EME TOURNOI NATIONAL DES AIGLES,1814,28.10.2017,tournoi-badminton/17-18-23eme-tournoi-national-des-aigles-7820.html,48.7594,0.635638,12,16,20
145, 2ème racketlon de Bressuire,1732,28.10.2017,tournoi-badminton/17-18-2eme-racketlon-de-bressuire-8027.html,46.8347,-0.481889,20,30,
146, Tournoi simple BADB,1776,29.10.2017,tournoi-badminton/17-18-tournoi-simple-badb-7789.html,48.1864,1.39359,12,,
147, GP simple,1064,29.10.2017,tournoi-badminton/17-18-gp-simple-7945.html,43.6728,7.14974,10,,
148, Tournoi Jeunes et Vétérans d'HALLOWEEN,1231,29.10.2017,tournoi-badminton/17-18-tournoi-jeunes-et-veterans-d-halloween-7915.html,45.9523,-0.971569,12,17,
149, Codep 84 - 1er étape du Circuit Adultes - Is,992,29.10.2017,tournoi-badminton/17-18-codep-84-1er-etape-du-circuit-adultes-is-7844.html,43.9221,5.04402,8,,
150, Un  volant pour Sandrine,171,29.10.2017,tournoi-badminton/17-18-un-volant-pour-sandrine-7769.html,43.1207,6.07857,13,,
151, 11e Tournoi J et V de Saint-Junien (87),1862,29.10.2017,tournoi-badminton/17-18-11e-tournoi-j-et-v-de-saint-junien-87-7779.html,45.9325,1.02798,10,14,
152, Mévennais taper de la plume DH/DM,311,29.10.2017,tournoi-badminton/17-18-mevennais-taper-de-la-plume-dh-dm-7856.html,48.1898,-2.19299,9,,
153, STAGE ADULTE,95,29.10.2017,tournoi-badminton/17-18-stage-adulte-8077.html,44.8026,-0.588054,25,,
154, Stage de Perfectionnement Jeunes et Adultes,525,30.10.2017,tournoi-badminton/17-18-stage-de-perfectionnement-jeunes-et-adultes-8159.html,43.3325,5.37434,200,,
155," Stage US Talence ""Halloween Bad 2017""",95,30.10.2017,tournoi-badminton/17-18-stage-us-talence-halloween-bad-2017-8127.html,44.8181,-0.594592,40,,
156, STAGES BAD'ALTITUDE - Camp d'altitude # 7,544,30.10.2017,tournoi-badminton/17-18-stages-bad-altitude-camp-d-altitude-7-7943.html,42.5183,2.03222,290,,
157, Stage d'Automne (encadrement BEE2),1444,31.10.2017,tournoi-badminton/17-18-stage-d-automne-encadrement-bee2-8079.html,45.8289,-0.866592,10,,
158, Stage Enfant à Neuvic,1048,01.11.2017,tournoi-badminton/17-18-stage-enfant-a-neuvic-8137.html,45.0998,0.469484,15,,
159, Stage jeune - 1er Novembre,579,01.11.2017,tournoi-badminton/17-18-stage-jeune-1er-novembre-8173.html,44.6006,-0.760096,10,,
160, Stage Départemental Jeunes,1048,02.11.2017,tournoi-badminton/17-18-stage-departemental-jeunes-9514.html,45.1893,0.715294,15,,
161, Plateau Minibad,1048,03.11.2017,tournoi-badminton/17-18-plateau-minibad-8138.html,45.0998,0.469484,5,,
162, 2ème Not So Bad Tour,261,04.11.2017,tournoi-badminton/17-18-2eme-not-so-bad-tour-7732.html,45.4879,4.43704,15,18,
163, Bad au carré 5,481,04.11.2017,tournoi-badminton/17-18-bad-au-carre-5-7875.html,48.8022,1.78277,12,18,
164, 2ème édition des Plumes Dorées,1781,04.11.2017,tournoi-badminton/17-18-2eme-edition-des-plumes-dorees-7738.html,45.8712,4.71063,15,19,
165, LES PLUMES SIMIANAISES,326,04.11.2017,tournoi-badminton/17-18-les-plumes-simianaises-7924.html,43.4389,5.43838,16,19,
166, 15e tournoi d'automne simples et mixtes,1483,04.11.2017,tournoi-badminton/17-18-15e-tournoi-d-automne-simples-et-mixtes-8092.html,45.9466,6.0353,15,18,
167, TRJ2 Simple Mixte,1400,04.11.2017,tournoi-badminton/17-18-trj2-simple-mixte-8031.html,45.9466,6.0353,16,16,16
168, Tournoi de Doubles et Mixte Vétérans de Don,875,04.11.2017,tournoi-badminton/17-18-tournoi-de-doubles-et-mixte-veterans-de-don-8008.html,47.2468,-1.53566,11,16,
169, JUPES ET BOUCHONS,1160,04.11.2017,tournoi-badminton/17-18-jupes-et-bouchons-7990.html,46.7461,5.90573,15,15,
170, 20e tournoi du Pays Viennois,1079,04.11.2017,tournoi-badminton/17-18-20e-tournoi-du-pays-viennois-7685.html,45.5256,4.87434,14,18,
171, Tournoi jeune et vétérans des t'amis de mart,1477,04.11.2017,tournoi-badminton/17-18-tournoi-jeune-et-veterans-des-t-amis-de-mart-7833.html,44.8457,-0.781008,13,18,
172, Les Plumes du Lub' 2017,888,04.11.2017,tournoi-badminton/17-18-les-plumes-du-lub-2017-7933.html,43.6953,5.51118,16,20,
173, 4ème tournoi National de Tonnay-Charente,1740,04.11.2017,tournoi-badminton/17-18-4eme-tournoi-national-de-tonnay-charente-7830.html,45.9458,-0.891219,12,16,
174, TREVOUX,1369,04.11.2017,tournoi-badminton/17-18-trevoux-7965.html,45.9464,4.76706,14,19,
175, 2 eme nuit du bad,1496,04.11.2017,tournoi-badminton/17-18-2-eme-nuit-du-bad-8125.html,48.8702,3.53592,11,,
176, 1er Tournoi des OBUS GRENADE 2017,1556,04.11.2017,tournoi-badminton/17-18-1er-tournoi-des-obus-grenade-2017-7883.html,43.7763,1.28452,13,18,
177, MussiBad8,1993,04.11.2017,tournoi-badminton/17-18-mussibad8-7832.html,48.9165,6.05658,14,18,
178, 3ème tournoi Senior &amp;amp; Bad adapté,549,04.11.2017,tournoi-badminton/17-18-3eme-tournoi-senior-amp-amp-amp-bad-adapte-7750.html,44.9308,-0.200101,12,18,
179, 1er tournoi du Vouglaisien,1539,04.11.2017,tournoi-badminton/17-18-1er-tournoi-du-vouglaisien-7726.html,46.6406,0.174931,12,16,
180, Blackminton,2042,04.11.2017,tournoi-badminton/17-18-blackminton-7909.html,43.4675,3.22083,90,,
181, TDJ simple Mougins,1064,05.11.2017,tournoi-badminton/17-18-tdj-simple-mougins-7957.html,43.5907,7.00423,10,,
